fecha,bytes_total,requests_total,total_transfer,promedio_por_request,peso_imagenes,peso_scripts,peso_css,fcp,lcp,speed_index,tbt,clst,cpu_time_ms,cpu_avg_percent,ram_avg_mb,energia_kwh,co2_kg,eficiencia_transferencia_kb_request,porcentaje_imagenes
2026-04-18,1176376,34,1176376,34599.294117647056,148918,847872,79039,2643.202,5168.202,2643.202,240.5,0.000293,779.332000000001,0.36153846153846153,9.12109375,0.0021174768,0.0009528645600000001,34.599294117647055,0.1265904778744211
2026-04-19,1199876,34,1199876,35290.470588235294,170082,849702,79040,2664.6285,5351.6285,2664.6285,400,0.031051000000000002,797.1760000000012,0.1142857142857143,9.140625,0.0021597768,0.00097189956,35.290470588235294,0.14174964746357124
2026-04-20,1383620,36,1383620,38433.88888888889,349335,852091,79038,2753.5599999999995,2955.5599999999995,2819.309273905639,242,0.013989,789.2520000000019,15.1,342.0201822916667,0.002490516,0.0011207322,38.43388888888889,0.2524790043509056
2026-04-21,1384290,36,1384290,38452.5,355699,847509,79040,2689.338,5222.338,2689.338,244,0.000298,785.0240000000015,6.233333333333334,316.8430989583333,0.002491722,0.0011212749,38.4525,0.256954106437235
2026-04-22,1378167,36,1378167,38282.416666666664,346199,849231,79038,2862.4764999999998,5266.4765,2862.4764999999998,244,0.016959000000000002,794.4800000000016,4.9,335.4291294642857,0.0024807006,0.00111631527,38.28241666666666,0.25120250303482816
2026-04-26,1093868,32,1093868,34183.375,206578,688816,101737,2809.56,6646.5599999999995,2809.56,56,0.000366,457.92399999999964,1.0333333333333334,314.5807291666667,0.0019689624,0.00088603308,34.183375,0.1888509399671624
2026-04-27,1045507,32,1141618,35675.5625,207944,731684,106725,2707.3451,6968.3202,2584.8341,60,0.0003,459.4711,1.0122,310.2324,0.0020549124,0.0009247105800000001,35.6755625,0.18214849450516724
2026-04-28,1520115,35,1520115,43431.857142857145,226593,1088613,101737,2647.598,6714.598,2647.598,417,0.000366,831.3880000000017,12.483333333333334,335.880859375,0.002736207,0.0012312931500000001,43.43185714285715,0.1490630643076346
2026-04-29,1279258,34,1279258,37625.23529411765,249063,849601,79040,2633.2219999999998,5579.722,2633.2219999999998,411.5,0.014468,815.5240000000015,4.1499999999999995,327.4537760416667,0.0023026644,0.00103619898,37.62523529411765,0.19469333003975742
2026-05-01,1521677,36,1521677,42268.805555555555,227147,1088478,101737,2896.1065,3046.1065,3184.854061826684,249,0.028189,816.1720000000012,34.31666666666666,336.2682291666667,0.0027390186,0.00123255837,42.26880555555555,0.1492741232206309
2026-05-04,1415289,34,1415289,41626.14705882353,122007,1088551,101737,2922.683,6376.683,2922.683,397,0.028189,793.8080000000014,12.466666666666669,342.2884114583333,0.0025475202,0.00114638409,41.626147058823534,0.08620642144466607
2026-05-05,1200444,34,1200444,35307.17647058824,170529,849630,79038,2656.547,5357.5470000000005,2656.547,242.5,0.030687,786.2400000000015,5.716666666666668,315.4322916666667,0.0021607991999999998,0.00097235964,35.30717647058824,0.14205493967232125
2026-05-06,1414909,34,1414909,41614.970588235294,121537,1088512,101737,2698.692,6304.692,2714.7487711242516,245.5,0.019716,799.6440000000017,29.166666666666668,343.177734375,0.0025468362,0.0011460762900000001,41.614970588235295,0.08589739693506791
2026-05-07,1202862,34,1202862,35378.294117647056,172359,850038,79040,2855.6545,5935.654500000001,2855.6545,242.5,0.000368,797.6840000000018,9.883333333333335,335.1907552083333,0.0021651516000000003,0.0009743182200000002,35.37829411764706,0.1432907515575353
2026-05-08,1151168,34,1151168,33857.882352941175,120995,849421,78957,2723.67,5106.67,2723.67,247.5,0.000368,802.8120000000017,12.350000000000001,363.814453125,0.0020721024,0.00093244608,33.857882352941175,0.10510629204425419
