fecha,bytes_total,requests_total,total_transfer,promedio_por_request,peso_imagenes,peso_scripts,peso_css,fcp,lcp,speed_index,tbt,clst,cpu_time_ms,cpu_avg_percent,ram_avg_mb,energia_kwh,co2_kg,eficiencia_transferencia_kb_request,porcentaje_imagenes
2026-04-18,5628995,148,5628995,38033.75,216510,3718342,475315,6179.634999999999,29915.75499999999,16654.480513890092,13223.499999999989,0.18611100000000003,25928.25600000043,0.04,9.12109375,0.010132191,0.004559485950000001,38.03375,0.03846334914136538
2026-04-19,5627929,147,5627929,38285.231292517004,215506,3718315,475296,7304.4005,35652.2245,16474.396909201285,5265.000000000004,0.21215,13003.844000000152,0.11071428571428572,9.1328125,0.0101302722,0.004558622490000001,38.285231292517004,0.03829223858367794
2026-04-20,5628407,148,5628407,38029.77702702703,215516,3718902,475354,6682.067,30635.57050000001,14985.878805963657,5767.1685,0.18377600000000002,14178.53200000038,62.1,739.64111328125,0.0101311326,0.00455900967,38.02977702702702,0.03829076326569845
2026-04-21,5584298,141,5584298,39604.95035460993,175917,3719934,475134,7270.480000000001,30903.377000000015,11485.64050732771,1323.0000000000027,0.18460300000000002,4741.307999999998,21.849999999999998,743.3740234375,0.0100517364,0.00452328138,39.604950354609926,0.03150207958099657
2026-04-22,5569838,143,5569838,38949.91608391608,196046,3720060,475209,6637.843500000001,31995.899500000007,15741.962389460055,5642,0.21986,13642.632000000129,69.9125,731.8310546875,0.0100257084,0.00451156878,38.94991608391609,0.03519779210813672
2026-04-24,5596132,144,5596132,38862.02777777778,197416,3718740,475276,7311.543499999999,31820.38974999999,16647.681850456196,5233.0487499999945,0.18733800000000003,13828.476000000104,62.449999999999996,738.52685546875,0.010073037600000001,0.004532866920000001,38.86202777777778,0.03527722362517539
2026-04-26,5597969,145,5597969,38606.68275862069,198763,3718947,475229,7234.154999999999,34644.279500000004,17864.328725134994,6157.030250000014,0.242292,14784.5240000005,50.7625,751.04345703125,0.0100763442,0.004534354890000001,38.60668275862069,0.035506270220503185
2026-04-27,5755808,144,5755808,39970.88888888889,197436,3728522,624655,7480.6795,31926.037999999986,20458.989333654736,14677.499999999982,0.163883,29344.13200000034,60.972727272727276,908.0806107954545,0.0103604544,0.00466220448,39.970888888888894,0.034302047601309844
2026-04-28,5759758,145,5759758,39722.46896551724,199068,3729418,624775,8040.633,33236.18649999998,17328.915888835792,5979.810999999994,0.184462,14297.144000000426,67.425,850.84716796875,0.010367564400000001,0.004665403980000001,39.722468965517244,0.03456186874517992
2026-04-29,5780497,150,5780497,38536.64666666667,215803,3729324,624656,7414.429000000002,35409.60799999999,20362.65250304297,7040.69999999999,0.167697,16013.748000000205,35.03333333333333,797.8927951388889,0.0104048946,0.00468220257,38.53664666666667,0.037332949052650666
2026-05-01,5799874,146,5799874,39725.16438356164,231978,3741145,625403,15583.720000000005,32647.01149999999,16362.37712814397,5567.500000000004,0.19114000000000006,13507.58400000014,51.55,821.162109375,0.0104397732,0.00469789794,39.72516438356164,0.03999707579854321
2026-05-04,5681879,139,5681879,40876.82733812949,189638,3710567,625369,8277.2775,32129.821250000005,18987.346174606246,14562.500000000007,0.167697,26921.528000000333,82.78999999999999,966.400390625,0.0102273822,0.00460232199,40.876827338129495,0.033375930744037316
2026-05-05,5764671,144,5764671,40032.4375,189524,3741728,625310,15178.5535,33228.71325000001,17294.60056396299,5822.585250000004,0.18516000000000002,14182.768000000178,77.2875,757.2216796875,0.0103764078,0.004669383510000001,40.0324375,0.03287681118315339
2026-05-06,5685309,139,5685309,40901.503597122304,191806,3711248,625338,14832.014499999997,33124.69750000001,15738.148698224844,5433.207000000009,0.22929500000000003,12243.66000000003,55.45,752.451171875,0.0102335562,0.004605100290000001,40.90150359712231,0.03373712844807556
2026-05-07,5825152,148,5825152,39359.13513513513,230488,3743000,625419,7435.754499999999,34557.27400000001,14529.933047093966,5501.5,0.21252500000000002,13295.332000000064,53.5,776.986328125,0.010485273600000001,0.00471837312,39.35913513513513,0.03956772286800413
